,RAh,RAm,RAs,DECsign,DECd,DECm,DECs,Catalog,Type,RA/deg,DEC/deg
4244,14.0,12.0,46.22,+,2.0,29.0,26.2,FRDEEP,FRII,213.1925833333333,2.490611111111112
4245,14.0,9.0,31.43,-,1.0,0.0,53.2,FRDEEP,FRII,212.3809583333333,-1.0147777777777778
4247,15.0,59.0,6.89,+,12.0,10.0,26.9,FRDEEP,FRII,239.7787083333333,12.174138888888889
4248,14.0,30.0,23.24,-,1.0,55.0,17.7,FRDEEP,FRII,217.5968333333333,-1.9215833333333328
4250,14.0,56.0,53.43,+,27.0,41.0,39.2,FRDEEP,FRII,224.222625,27.694222222222223
4251,14.0,32.0,6.3,+,2.0,37.0,9.4,FRDEEP,FRII,218.02625,2.6192777777777776
4252,0.0,41.0,48.22,-,9.0,17.0,3.1,FRDEEP,FRI,10.450916666666666,-9.284194444444443
4253,15.0,53.0,5.37,+,14.0,1.0,16.6,FRDEEP,FRII,238.27237499999995,14.021277777777778
4255,11.0,59.0,36.05,+,23.0,39.0,47.5,FRDEEP,FRI,179.9002083333333,23.663194444444443
4256,14.0,37.0,56.68,-,0.0,41.0,16.1,FRDEEP,FRII,219.48616666666663,-0.6878055555555556
4257,15.0,4.0,58.98,+,25.0,59.0,49.0,FRDEEP,FRI,226.24575,25.996944444444445
4258,14.0,26.0,15.51,+,0.0,50.0,21.7,FRDEEP,FRI,216.564625,0.8393611111111111
4260,8.0,19.0,32.66,+,20.0,7.0,48.8,FRDEEP,FRI,124.88608333333332,20.130222222222223
4262,10.0,31.0,26.6,+,11.0,52.0,50.5,FRDEEP,FRI,157.86083333333332,11.880694444444446
4265,15.0,17.0,4.56,+,21.0,22.0,42.9,FRDEEP,FRII,229.26899999999995,21.37858333333333
4266,14.0,34.0,5.22,-,0.0,23.0,4.3,FRDEEP,FRII,218.52175,-0.3845277777777778
4267,15.0,3.0,8.07,+,12.0,37.0,2.2,FRDEEP,FRII,225.783625,12.617277777777778
4270,14.0,56.0,52.03,+,24.0,15.0,19.3,FRDEEP,FRII,224.2167916666667,24.25536111111111
4271,15.0,44.0,17.49,+,14.0,10.0,13.8,FRDEEP,FRII,236.07287499999995,14.1705
4272,12.0,16.0,19.95,+,15.0,54.0,17.7,FRDEEP,FRI,184.083125,15.904916666666669
4274,11.0,30.0,12.79,+,23.0,58.0,22.1,FRDEEP,FRI,172.55329166666664,23.97280555555556
4276,15.0,42.0,19.54,+,17.0,56.0,8.2,FRDEEP,FRII,235.58141666666663,17.93561111111111
4279,14.0,38.0,49.11,-,0.0,51.0,16.5,FRDEEP,FRII,219.704625,-0.8545833333333334
4280,14.0,35.0,21.3,-,2.0,40.0,51.7,FRDEEP,FRI,218.83875,-2.6810277777777776
4283,15.0,11.0,9.08,+,18.0,1.0,53.8,FRDEEP,FRI,227.7878333333333,18.03161111111111
4284,15.0,28.0,6.39,+,13.0,23.0,32.3,FRDEEP,FRII,232.026625,13.392305555555556
4286,11.0,44.0,54.01,-,0.0,31.0,36.5,FRDEEP,FRII,176.2250416666666,-0.5268055555555556
4287,15.0,43.0,28.53,+,22.0,52.0,32.8,FRDEEP,FRII,235.868875,22.875777777777778
4291,16.0,48.0,45.08,+,25.0,41.0,19.5,FRDEEP,FRI,252.1878333333333,25.68875
4292,9.0,42.0,8.4,+,13.0,51.0,52.2,FRDEEP,FRII,145.53499999999997,13.8645
4293,17.0,6.0,2.2,+,20.0,17.0,57.8,FRDEEP,FRI,256.50916666666666,20.29938888888889
4294,15.0,16.0,2.98,+,14.0,18.0,22.9,FRDEEP,FRII,229.01241666666664,14.306361111111112
4295,15.0,17.0,49.52,+,14.0,27.0,59.3,FRDEEP,FRII,229.4563333333333,14.466472222222222
4297,9.0,12.0,4.0,+,16.0,18.0,29.7,FRDEEP,FRII,138.01666666666665,16.30825
4298,12.0,4.0,25.29,+,3.0,45.0,10.6,FRDEEP,FRI,181.105375,3.7529444444444446
4299,14.0,57.0,23.36,+,24.0,59.0,17.3,FRDEEP,FRII,224.3473333333333,24.98813888888889
4300,17.0,24.0,18.4,+,50.0,57.0,54.0,FRDEEP,FRII,261.07666666666665,50.965
4301,15.0,24.0,12.71,+,19.0,23.0,59.7,FRDEEP,FRII,231.0529583333333,19.399916666666662
4302,14.0,33.0,46.69,-,2.0,23.0,22.5,FRDEEP,FRI,218.44454166666665,-2.3895833333333334
4305,15.0,12.0,7.48,+,22.0,47.0,14.6,FRDEEP,FRII,228.03116666666665,22.78738888888889
4306,15.0,7.0,41.89,+,12.0,8.0,4.3,FRDEEP,FRII,226.92454166666664,12.134527777777777
4308,11.0,17.0,33.85,-,2.0,36.0,0.6,FRDEEP,FRI,169.39104166666664,-2.600166666666667
4309,1.0,12.0,55.11,-,9.0,50.0,40.6,FRDEEP,FRI,18.229624999999995,-9.844611111111112
4310,10.0,58.0,47.67,+,16.0,45.0,26.0,FRDEEP,FRI,164.698625,16.75722222222222
4311,15.0,17.0,24.7,+,17.0,29.0,28.3,FRDEEP,FRII,229.35291666666663,17.491194444444446
4312,12.0,25.0,3.78,+,12.0,52.0,35.2,FRDEEP,FRI,186.26575,12.876444444444443
4313,14.0,13.0,27.39,+,2.0,37.0,28.8,FRDEEP,FRII,213.364125,2.6246666666666667
4314,12.0,41.0,35.94,+,16.0,20.0,33.6,FRDEEP,FRI,190.39975,16.342666666666666
4315,12.0,46.0,22.48,+,7.0,53.0,27.9,FRDEEP,FRI,191.59366666666665,7.891083333333333
4316,15.0,49.0,48.98,+,21.0,25.0,39.1,FRDEEP,FRII,237.4540833333333,21.42752777777778
4317,14.0,42.0,3.43,+,25.0,5.0,4.3,FRDEEP,FRII,220.51429166666665,25.084527777777776
4318,14.0,42.0,27.11,+,14.0,31.0,39.9,FRDEEP,FRII,220.6129583333333,14.52775
4320,14.0,44.0,11.04,+,26.0,1.0,50.8,FRDEEP,FRII,221.046,26.03077777777777
4321,14.0,14.0,35.8,+,2.0,56.0,18.3,FRDEEP,FRII,213.64916666666664,2.938416666666667
4322,8.0,57.0,19.46,+,24.0,11.0,42.6,FRDEEP,FRI,134.3310833333333,24.195166666666665
4323,11.0,41.0,8.23,+,1.0,14.0,17.7,FRDEEP,FRII,175.28429166666666,1.23825
4326,15.0,0.0,21.36,+,14.0,34.0,59.8,FRDEEP,FRII,225.089,14.583277777777775
4327,14.0,22.0,35.63,-,1.0,52.0,12.4,FRDEEP,FRII,215.6484583333333,-1.870111111111111
4328,7.0,41.0,25.85,+,48.0,9.0,14.3,FRDEEP,FRI,115.35770833333332,48.15397222222222
4330,15.0,46.0,2.56,+,17.0,54.0,38.4,FRDEEP,FRII,236.51066666666665,17.910666666666664
4331,12.0,11.0,21.12,+,14.0,14.0,39.2,FRDEEP,FRI,182.838,14.244222222222222
4332,15.0,43.0,23.83,+,21.0,45.0,34.8,FRDEEP,FRII,235.84929166666663,21.759666666666668
4334,15.0,3.0,22.4,+,19.0,33.0,4.1,FRDEEP,FRII,225.8433333333333,19.55113888888889
4335,14.0,42.0,22.99,+,14.0,54.0,58.2,FRDEEP,FRII,220.59579166666663,14.916166666666667
4337,17.0,1.0,15.59,+,24.0,6.0,8.4,FRDEEP,FRI,255.3149583333333,24.10233333333333
4338,14.0,12.0,5.27,-,3.0,19.0,29.1,FRDEEP,FRII,213.0219583333333,-3.32475
4340,15.0,29.0,9.51,+,17.0,13.0,26.8,FRDEEP,FRII,232.289625,17.22411111111111
4341,14.0,13.0,52.16,+,1.0,42.0,41.0,FRDEEP,FRII,213.46733333333333,1.7113888888888888
4342,15.0,37.0,7.76,+,26.0,48.0,28.5,FRDEEP,FRI,234.2823333333333,26.807916666666667
4343,9.0,0.0,18.16,+,7.0,45.0,35.5,FRDEEP,FRI,135.07566666666665,7.759861111111111
4344,0.0,39.0,30.52,-,10.0,32.0,18.6,FRDEEP,FRI,9.877166666666666,-10.5385
4345,12.0,53.0,3.55,+,2.0,38.0,22.3,FRDEEP,FRII,193.26479166666664,2.639527777777778
4346,12.0,9.0,43.62,-,2.0,4.0,59.6,FRDEEP,FRI,182.43175,-2.0832222222222225
4347,12.0,25.0,32.09,+,19.0,26.0,15.2,FRDEEP,FRI,186.3837083333333,19.437555555555555
4349,8.0,27.0,33.62,+,16.0,0.0,53.7,FRDEEP,FRI,126.89008333333332,16.014916666666668
4351,2.0,54.0,37.99,+,0.0,56.0,21.9,FRDEEP,FRI,43.65829166666666,0.9394166666666668
4352,14.0,38.0,25.93,-,1.0,0.0,1.5,FRDEEP,FRI,219.60804166666665,-1.0004166666666667
4353,15.0,43.0,41.41,+,13.0,31.0,8.5,FRDEEP,FRII,235.92254166666663,13.51902777777778
4355,15.0,27.0,15.31,+,13.0,36.0,50.9,FRDEEP,FRI,231.81379166666665,13.614138888888888
4356,12.0,19.0,15.33,+,5.0,49.0,40.4,FRDEEP,FRI,184.813875,5.8278888888888885
4357,8.0,18.0,49.74,+,4.0,6.0,31.5,FRDEEP,FRI,124.70725,4.10875
4359,17.0,42.0,51.84,+,61.0,45.0,51.0,FRDEEP,FRII,265.71599999999995,61.76416666666667
4361,10.0,58.0,17.46,+,19.0,52.0,9.5,FRDEEP,FRII,164.57274999999998,19.86930555555556
4362,10.0,11.0,0.36,+,6.0,24.0,40.2,FRDEEP,FRII,152.7515,6.411166666666667
4364,13.0,45.0,29.5,+,5.0,49.0,52.9,FRDEEP,FRI,206.37291666666667,5.831361111111111
4365,12.0,5.0,22.29,+,5.0,9.0,41.4,FRDEEP,FRI,181.342875,5.1615
4366,12.0,11.0,14.07,+,6.0,8.0,33.9,FRDEEP,FRI,182.808625,6.14275
4368,15.0,31.0,48.52,+,10.0,55.0,39.9,FRDEEP,FRII,232.95216666666667,10.92775
4372,9.0,6.0,31.88,+,16.0,46.0,13.0,FRDEEP,FRII,136.6328333333333,16.77027777777778
4373,14.0,16.0,53.5,+,10.0,48.0,40.2,FRDEEP,FRI,214.22291666666663,10.811166666666669
4374,14.0,18.0,38.44,-,2.0,31.0,5.9,FRDEEP,FRII,214.66016666666664,-2.518305555555556
4375,14.0,34.0,10.56,+,1.0,36.0,46.9,FRDEEP,FRI,218.54399999999995,1.613027777777778
4377,15.0,42.0,56.17,+,10.0,54.0,34.7,FRDEEP,FRII,235.73404166666663,10.909638888888889
4378,14.0,32.0,49.09,+,0.0,47.0,4.3,FRDEEP,FRII,218.20454166666664,0.7845277777777778
4379,16.0,43.0,48.69,+,17.0,15.0,48.8,FRDEEP,FRI,250.952875,17.263555555555556
4380,14.0,57.0,0.72,+,13.0,47.0,6.5,FRDEEP,FRII,224.253,13.78513888888889
4381,16.0,24.0,39.42,+,23.0,45.0,17.5,FRDEEP,FRII,246.16424999999995,23.75486111111111
4382,15.0,52.0,26.86,+,20.0,5.0,1.8,FRDEEP,FRII,238.11191666666664,20.08383333333333
4385,14.0,54.0,8.37,+,11.0,37.0,34.4,FRDEEP,FRII,223.534875,11.626222222222223
4386,9.0,43.0,12.74,+,2.0,43.0,27.5,FRDEEP,FRII,145.80308333333332,2.7243055555555555
4388,1.0,52.0,53.79,-,0.0,10.0,5.5,FRDEEP,FRI,28.224125,-0.1681944444444444
4389,14.0,32.0,38.09,-,3.0,3.0,18.3,FRDEEP,FRII,218.1587083333333,-3.055083333333333
4391,9.0,41.0,22.7,-,1.0,43.0,1.0,FRDEEP,FRII,145.3445833333333,-1.7169444444444446
4393,9.0,42.0,2.04,+,10.0,58.0,18.3,FRDEEP,FRI,145.50849999999997,10.97175
4394,14.0,8.0,32.29,+,0.0,31.0,33.9,FRDEEP,FRII,212.13454166666665,0.5260833333333333
4395,15.0,55.0,51.0,+,24.0,6.0,15.0,FRDEEP,FRII,238.96249999999995,24.104166666666668
4396,9.0,51.0,58.83,-,0.0,1.0,26.8,FRDEEP,FRII,147.995125,-0.0241111111111111
4398,14.0,56.0,5.65,+,16.0,26.0,52.8,FRDEEP,FRII,224.02354166666663,16.448
4399,14.0,32.0,44.31,-,0.0,59.0,13.8,FRDEEP,FRII,218.184625,-0.9871666666666666
4402,13.0,5.0,36.05,+,8.0,55.0,15.9,FRDEEP,FRII,196.40020833333327,8.921083333333332
4404,10.0,20.0,8.61,+,17.0,48.0,17.4,FRDEEP,FRI,155.03587499999998,17.804833333333335
4406,8.0,20.0,25.14,+,16.0,1.0,23.2,FRDEEP,FRI,125.10474999999998,16.02311111111111
4407,14.0,31.0,38.25,-,0.0,55.0,34.6,FRDEEP,FRII,217.909375,-0.9262777777777778
4409,14.0,38.0,48.87,+,0.0,40.0,59.2,FRDEEP,FRI,219.703625,0.6831111111111111
4411,9.0,44.0,16.4,+,9.0,46.0,19.2,FRDEEP,FRII,146.0683333333333,9.772
4412,14.0,8.0,37.71,+,2.0,48.0,29.4,FRDEEP,FRII,212.15712499999995,2.8081666666666667
4414,12.0,29.0,51.84,+,11.0,40.0,24.2,FRDEEP,FRI,187.466,11.673388888888889
4415,16.0,11.0,14.11,+,26.0,55.0,24.2,FRDEEP,FRI,242.80879166666665,26.92338888888889
4416,12.0,36.0,29.13,+,16.0,32.0,32.1,FRDEEP,FRI,189.121375,16.542250000000003
4417,14.0,31.0,10.48,-,1.0,33.0,37.6,FRDEEP,FRII,217.79366666666664,-1.5604444444444443
4418,14.0,45.0,32.32,+,26.0,23.0,49.7,FRDEEP,FRII,221.38466666666665,26.39713888888889
4419,14.0,35.0,41.65,-,1.0,47.0,25.9,FRDEEP,FRII,218.92354166666664,-1.7905277777777775
4420,14.0,9.0,16.74,+,6.0,1.0,39.4,FRDEEP,FRI,212.31975,6.027611111111111
4421,8.0,31.0,38.83,+,22.0,34.0,22.9,FRDEEP,FRI,127.91179166666666,22.57302777777777
4423,15.0,12.0,12.07,+,15.0,40.0,25.5,FRDEEP,FRII,228.05029166666665,15.67375
4424,22.0,31.0,43.19,-,8.0,24.0,31.7,FRDEEP,FRI,337.9299583333333,-8.408805555555556
4425,15.0,3.0,51.32,+,12.0,28.0,7.4,FRDEEP,FRII,225.96383333333333,12.468722222222222
4426,14.0,28.0,31.22,-,1.0,24.0,8.7,FRDEEP,FRII,217.1300833333333,-1.4024166666666666
4427,12.0,28.0,11.77,+,20.0,23.0,19.1,FRDEEP,FRII,187.04904166666665,20.388638888888888
4428,8.0,9.0,23.1,+,21.0,15.0,46.2,FRDEEP,FRI,122.34624999999998,21.262833333333333
4430,15.0,6.0,19.33,+,20.0,27.0,41.5,FRDEEP,FRII,226.58054166666665,20.46152777777778
4432,12.0,32.0,5.31,-,1.0,34.0,55.1,FRDEEP,FRII,188.022125,-1.581972222222222
4434,9.0,30.0,58.74,+,3.0,48.0,27.7,FRDEEP,FRI,142.74474999999998,3.807694444444444
4435,14.0,11.0,23.53,+,0.0,42.0,40.1,FRDEEP,FRII,212.84804166666663,0.7111388888888889
4436,11.0,11.0,22.71,+,3.0,9.0,10.4,FRDEEP,FRII,167.84462499999998,3.1528888888888886
4437,10.0,21.0,54.58,+,21.0,59.0,30.9,FRDEEP,FRII,155.47741666666664,21.99191666666667
4438,15.0,53.0,54.37,+,21.0,59.0,27.5,FRDEEP,FRII,238.47654166666663,21.990972222222226
4439,14.0,54.0,42.58,+,27.0,32.0,11.3,FRDEEP,FRII,223.67741666666663,27.536472222222223
4441,0.0,29.0,0.9860400000006564,-,1.0,13.0,41.76048000000037,FRGMRC,FRI,7.254108500000002,-1.2282668000000003
4442,0.0,39.0,30.523920000000544,-,10.0,32.0,18.650399999997376,FRGMRC,FRI,9.877183000000002,-10.538514
4444,0.0,43.0,0.6751200000003621,-,9.0,13.0,46.35840000000229,FRGMRC,FRI,10.752813,-9.229544
4445,0.0,45.0,30.46704000000048,-,0.0,47.0,46.93920000000034,FRGMRC,FRI,11.376946000000002,-0.7963720000000001
4446,1.0,8.0,52.49800000000164,-,0.0,39.0,18.74000000000009,FRGMRC,COMPACT,17.21874166666667,-0.6552055555555556
4447,1.0,12.0,4.639999999999915,-,0.0,14.0,42.25999999999985,FRGMRC,COMPACT,18.01933333333333,-0.2450722222222222
4449,1.0,15.0,15.774999999999828,+,0.0,12.0,48.30999999999989,FRGMRC,COMPACT,18.815729166666664,0.2134194444444444
4451,1.0,33.0,27.23712000000092,-,8.0,24.0,16.048799999999943,FRGMRC,FRI,23.363488,-8.404458
4452,1.0,35.0,3.4291200000014044,-,0.0,54.0,27.4212,FRGMRC,FRI,23.764288000000008,-0.907617
4453,1.0,40.0,29.592000000001377,+,0.0,18.0,25.880399999999923,FRGMRC,FRI,25.1233,0.307189
4454,1.0,51.0,27.0870000000005,-,8.0,30.0,19.330000000004333,FRGMRC,COMPACT,27.8628625,-8.505369444444446
4455,2.0,8.0,35.802000000003424,-,8.0,37.0,55.11000000000223,FRGMRC,COMPACT,32.149175000000014,-8.631975
4458,2.0,54.0,37.98504000000193,+,0.0,56.0,21.85079999999985,FRGMRC,FRI,43.658271000000006,0.939403
4463,7.0,14.0,35.248800000006355,+,45.0,40.0,0.0840000000096097,FRGMRC,FRII,108.64687,45.66669
4464,7.0,16.0,41.09040000001031,+,53.0,23.0,10.283999999996922,FRGMRC,FRII,109.17121000000004,53.38619
4470,7.0,35.0,5.176080000007488,+,41.0,58.0,28.13879999999756,FRGMRC,FRI,113.77156700000002,41.974483
4476,7.0,41.0,25.85400000000476,+,48.0,9.0,14.299200000011185,FRGMRC,FRI,115.357725,48.153972
4483,7.0,53.0,54.98799999999903,+,13.0,9.0,17.10000000000619,FRGMRC,COMPACT,118.47911666666664,13.154750000000002
4490,8.0,7.0,16.560000000007875,+,14.0,57.0,3.210000000001685,FRGMRC,COMPACT,121.81900000000002,14.950891666666667
4494,8.0,15.0,23.208000000008155,+,11.0,57.0,15.120000000000571,FRGMRC,FRI,123.8467,11.9542
4495,8.0,16.0,4.402080000005668,+,11.0,24.0,49.44960000000037,FRGMRC,FRI,124.018342,11.413736
4501,8.0,18.0,49.60800000000461,+,4.0,6.0,32.04000000000079,FRGMRC,FRI,124.7067,4.1089
4502,8.0,19.0,32.65296000000632,+,20.0,7.0,49.450800000004165,FRGMRC,FRI,124.88605400000002,20.130403
4505,8.0,20.0,25.1460000000094,+,16.0,1.0,23.2284000000044,FRGMRC,FRI,125.10477500000002,16.023119
4508,8.0,21.0,44.020800000006375,+,17.0,48.0,20.483999999994467,FRGMRC,COMPACT,125.43342,17.80569
4516,8.0,29.0,26.446080000005026,+,22.0,44.0,36.32999999999441,FRGMRC,FRI,127.360192,22.743425
4518,8.0,31.0,39.09600000000651,+,22.0,34.0,23.1600000000006,FRGMRC,FRI,127.9129,22.5731
4520,8.0,32.0,24.192000000004583,+,16.0,49.0,49.08000000000413,FRGMRC,FRI,128.1008,16.8303
4522,8.0,34.0,48.36960000000715,+,17.0,0.0,46.11600000000635,FRGMRC,FRII,128.70154000000002,17.01281
4523,8.0,35.0,11.96400000000537,+,5.0,18.0,29.14999999999928,FRGMRC,COMPACT,128.79985000000002,5.308097222222222
4525,8.0,40.0,47.70000000000181,+,13.0,12.0,23.904000000000565,FRGMRC,FRII,130.19875,13.20664
4530,8.0,47.0,1.8680000000006205,+,10.0,1.0,6.770000000008167,FRGMRC,COMPACT,131.75778333333332,10.018547222222224
4532,8.0,48.0,41.9376000000068,+,5.0,55.0,35.004000000001554,FRGMRC,FRII,132.17474,5.9263900000000005
4537,8.0,53.0,8.82960000000466,+,13.0,52.0,55.30800000000113,FRGMRC,FRII,133.28679,13.88203
4539,8.0,57.0,19.48800000000361,+,24.0,11.0,42.00000000000102,FRGMRC,FRI,134.3312,24.195
4543,8.0,58.0,41.5104000000089,+,14.0,9.0,43.81199999999893,FRGMRC,FRII,134.67296000000002,14.16217
4545,9.0,1.0,0.1140000000029317,+,10.0,37.0,2.189999999997667,FRGMRC,FRI,135.250475,10.617275
4546,9.0,2.0,45.45792000000219,+,16.0,47.0,10.651199999998369,FRGMRC,FRI,135.689408,16.786292
4549,9.0,6.0,31.87920000001029,+,16.0,46.0,13.007999999998674,FRGMRC,FRII,136.63283,16.77028
4554,9.0,9.0,37.40000000000009,+,19.0,28.0,7.999999999995282,FRGMRC,COMPACT,137.4058333333333,19.468888888888888
4555,9.0,10.0,39.9210000000032,+,18.0,41.0,47.58999999997769,FRGMRC,COMPACT,137.6663375,18.69655277777777
4557,9.0,12.0,3.99840000000637,+,16.0,18.0,29.700000000003683,FRGMRC,FRII,138.01666,16.30825
4563,9.0,14.0,4.831200000007243,+,17.0,15.0,52.415999999998064,FRGMRC,FRII,138.52013000000002,17.26456
4564,9.0,14.0,42.000000000009976,+,15.0,21.0,56.16000000000213,FRGMRC,FRI,138.675,15.3656
4568,9.0,17.0,54.25399999999769,+,13.0,31.0,45.489999999993245,FRGMRC,COMPACT,139.4760583333333,13.529302777777776
4585,9.0,30.0,58.74096000000861,+,3.0,48.0,27.75959999999955,FRGMRC,FRI,142.74475400000003,3.807711
4587,9.0,33.0,46.09900000001559,+,10.0,9.0,9.329999999997654,FRGMRC,COMPACT,143.4420791666667,10.152591666666666
4590,9.0,39.0,57.349920000003465,+,16.0,47.0,12.829199999999048,FRGMRC,FRI,144.988958,16.786897
4591,9.0,41.0,22.696800000007897,-,1.0,43.0,0.9839999999998384,FRGMRC,FRII,145.34457,-1.71694
4592,9.0,42.0,2.042880000015685,+,10.0,58.0,18.339600000002747,FRGMRC,FRI,145.50851200000005,10.971761
4593,9.0,42.0,8.400000000007708,+,13.0,51.0,52.19999999999857,FRGMRC,COMPACT,145.53500000000005,13.8645
4594,9.0,43.0,12.741600000003643,+,2.0,43.0,27.516000000000247,FRGMRC,FRII,145.80309,2.72431
4597,9.0,44.0,16.39920000000629,+,9.0,46.0,19.20000000000087,FRGMRC,FRII,146.06833,9.772
4599,9.0,45.0,13.809600000005418,+,16.0,55.0,21.68399999999764,FRGMRC,FRII,146.30754000000002,16.92269
4603,9.0,47.0,44.60160000000528,+,0.0,4.0,37.2,FRGMRC,FRII,146.93584,0.077
4604,9.0,47.0,47.27040000001381,+,7.0,25.0,13.799999999998748,FRGMRC,FRII,146.94696000000005,7.4205
4606,9.0,50.0,10.771200000011303,+,14.0,19.0,57.28799999999396,FRGMRC,FRII,147.54488000000003,14.332579999999998
4608,9.0,51.0,58.82880000000426,-,0.0,1.0,26.795999999999992,FRGMRC,FRII,147.99512,-0.02411
4609,9.0,52.0,0.5208000000105528,+,24.0,22.0,29.71199999999812,FRGMRC,FRII,148.00217000000004,24.37492
4612,9.0,54.0,4.027200000007838,+,21.0,22.0,28.09199999999549,FRGMRC,FRII,148.51678,21.37447
4613,9.0,55.0,27.767040000007626,+,3.0,45.0,16.808399999999324,FRGMRC,FRI,148.865696,3.754669
4622,10.0,0.0,17.512800000005058,+,0.0,5.0,22.99199999999997,FRGMRC,FRII,150.07297,0.08972
4623,10.0,0.0,21.950400000011427,+,22.0,33.0,18.21600000000359,FRGMRC,FRII,150.09146000000004,22.55506
4624,10.0,0.0,28.111200000009266,+,14.0,1.0,34.10399999999939,FRGMRC,FRII,150.11713000000003,14.02614
4625,10.0,1.0,23.295600000001,-,0.0,26.0,9.395879999999934,FRGMRC,FRII,150.347065,-0.4359433
4630,10.0,5.0,49.83400000000486,+,0.0,38.0,0.1399999999999579,FRGMRC,COMPACT,151.45764166666666,0.6333722222222222
4632,10.0,7.0,25.201728000002817,+,12.0,49.0,3.095399999998562,FRGMRC,FRII,151.8550072,12.8175265
4635,10.0,8.0,0.0408000000039976,+,7.0,30.0,16.200000000000614,FRGMRC,COMPACT,152.00017,7.5045
4636,10.0,11.0,0.3600000000064085,+,6.0,24.0,40.21199999999773,FRGMRC,FRII,152.75150000000002,6.411169999999999
4637,10.0,11.0,14.385120000002305,+,19.0,14.0,25.71719999999459,FRGMRC,FRI,152.809938,19.240477
4641,10.0,13.0,29.63700000000074,+,7.0,54.0,16.1399999999999,FRGMRC,COMPACT,153.37348749999998,7.904483333333333
4642,10.0,14.0,16.029600000005786,+,10.0,51.0,6.299999999996828,FRGMRC,FRII,153.56679,10.85175
4648,10.0,17.0,49.76880000000492,+,27.0,32.0,7.692000000000405,FRGMRC,FRII,154.45737,27.53547
4650,10.0,18.0,6.647000000011332,+,0.0,5.0,59.94999999999994,FRGMRC,COMPACT,154.52769583333335,0.099986111111111
4652,10.0,19.0,37.93200000000624,+,0.0,19.0,55.53119999999993,FRGMRC,FRI,154.90805,0.3320919999999999
4654,10.0,20.0,8.59200000000726,+,17.0,48.0,17.999999999998977,FRGMRC,FRI,155.03580000000002,17.805
4660,10.0,25.0,11.49899999999846,+,17.0,15.0,20.20000000000124,FRGMRC,COMPACT,156.29791249999997,17.25561111111111
4662,10.0,25.0,44.20000000000925,+,10.0,22.0,30.000000000006395,FRGMRC,COMPACT,156.4341666666667,10.375000000000002
4664,10.0,26.0,31.9584000000107,+,6.0,27.0,32.68800000000056,FRGMRC,FRII,156.63316000000003,6.45908
4667,10.0,31.0,26.603040000009912,+,11.0,52.0,50.51999999999694,FRGMRC,FRI,157.860846,11.8807
4669,10.0,33.0,28.312800000008025,+,17.0,42.0,44.71200000000579,FRGMRC,FRII,158.36797,17.71242
4680,10.0,39.0,52.48300000001137,+,20.0,50.0,49.350000000009686,FRGMRC,COMPACT,159.9686791666667,20.84704166666667
4692,10.0,48.0,11.898000000006164,+,4.0,59.0,54.779999999999376,FRGMRC,COMPACT,162.049575,4.99855
4700,10.0,52.0,26.05920000001192,+,20.0,29.0,48.0120000000062,FRGMRC,COMPACT,163.10858000000002,20.49667
4707,10.0,58.0,17.927832000004855,+,19.0,51.0,49.71600000000308,FRGMRC,FRII,164.5746993,19.86381
4708,10.0,58.0,47.676000000007406,+,16.0,45.0,26.038799999997764,FRGMRC,FRI,164.69865,16.757233
4711,11.0,2.0,3.912000000009215,-,1.0,16.0,18.29999999999977,FRGMRC,FRII,165.51630000000003,-1.27175
4713,11.0,5.0,35.789040000010885,+,9.0,19.0,56.33040000000079,FRGMRC,FRI,166.39912100000004,9.332314
4715,11.0,6.0,31.768800000007644,-,0.0,52.0,51.49200000000022,FRGMRC,FRII,166.63237,-0.8809700000000001
4716,11.0,8.0,8.308800000002208,+,14.0,35.0,35.80799999999371,FRGMRC,COMPACT,167.03462,14.593279999999998
4718,11.0,8.0,51.789600000004725,+,25.0,0.0,52.09200000001033,FRGMRC,FRII,167.21579,25.014470000000003
4719,11.0,9.0,46.039200000009686,+,10.0,43.0,43.391999999996926,FRGMRC,COMPACT,167.44183,10.72872
4720,11.0,10.0,19.80000000000928,+,20.0,46.0,59.88000000000199,FRGMRC,FRI,167.5825,20.7833
4723,11.0,11.0,22.70880000000318,+,3.0,9.0,10.404000000000693,FRGMRC,FRII,167.84462,3.15289
4724,11.0,11.0,25.199040000009774,+,26.0,57.0,49.10040000000208,FRGMRC,FRI,167.85499600000003,26.963639
4729,11.0,13.0,32.12880000000851,-,2.0,12.0,55.18799999999928,FRGMRC,FRII,168.38387,-2.21533
4730,11.0,13.0,37.13808000000654,+,23.0,48.0,46.58040000000028,FRGMRC,FRI,168.404742,23.812939
4735,11.0,19.0,11.154960000010163,+,8.0,15.0,40.161599999999,FRGMRC,FRI,169.79647900000003,8.261156
4736,11.0,20.0,27.81120000000783,+,14.0,20.0,54.3840000000003,FRGMRC,COMPACT,170.11588,14.34844
4737,11.0,20.0,29.230999999995788,+,4.0,7.0,41.739999999998574,FRGMRC,COMPACT,170.1217958333333,4.128261111111111
4740,11.0,20.0,55.80000000000638,+,17.0,38.0,53.87999999999636,FRGMRC,FRI,170.23250000000002,17.6483
4745,11.0,24.0,37.44960000000489,+,4.0,56.0,18.81599999999964,FRGMRC,FRII,171.15604,4.93856
4747,11.0,24.0,57.40464000000984,+,17.0,17.0,44.725200000006566,FRGMRC,FRI,171.23918600000002,17.295757000000002
